Date,Open,High,Low,Close,Volume
2014.05.08 22:41,1.383530,1.383530,1.383380,1.383410,0
2014.05.08 22:42,1.383400,1.383410,1.383340,1.383340,0
2014.05.08 22:43,1.383360,1.383470,1.383360,1.383470,0
2014.05.08 22:44,1.383510,1.383540,1.383510,1.383530,0
2014.05.08 22:45,1.383540,1.383590,1.383530,1.383570,0
2014.05.08 22:46,1.383560,1.383560,1.383560,1.383560,0
2014.05.08 22:47,1.383570,1.383580,1.383570,1.383570,0
2014.05.08 22:48,1.383560,1.383570,1.383540,1.383540,0
2014.05.08 22:49,1.383570,1.383640,1.383570,1.383610,0
2014.05.08 22:50,1.383630,1.383640,1.383590,1.383620,0
2014.05.08 22:51,1.383600,1.383610,1.383580,1.383610,0
2014.05.08 22:52,1.383590,1.383680,1.383550,1.383610,0
2014.05.08 22:53,1.383620,1.383620,1.383550,1.383580,0
2014.05.08 22:54,1.383590,1.383590,1.383590,1.383590,0
2014.05.08 22:55,1.383580,1.383590,1.383580,1.383590,0
2014.05.08 22:56,1.383580,1.383580,1.383580,1.383580,0
2014.05.08 22:57,1.383590,1.383590,1.383580,1.383590,0
2014.05.08 22:58,1.383570,1.383570,1.383510,1.383550,0
2014.05.08 22:59,1.383530,1.383530,1.383470,1.383490,0
2014.05.08 23:00,1.383480,1.383540,1.383470,1.383490,0
2014.05.08 23:01,1.383500,1.383500,1.383500,1.383500,0
2014.05.08 23:02,1.383510,1.383560,1.383500,1.383560,0
2014.05.08 23:03,1.383550,1.383560,1.383510,1.383510,0
2014.05.08 23:04,1.383520,1.383530,1.383520,1.383530,0
2014.05.08 23:05,1.383520,1.383520,1.383520,1.383520,0
2014.05.08 23:06,1.383530,1.383540,1.383520,1.383540,0
2014.05.08 23:07,1.383530,1.383590,1.383530,1.383590,0
2014.05.08 23:08,1.383580,1.383610,1.383550,1.383590,0
2014.05.08 23:09,1.383600,1.383610,1.383600,1.383610,0
2014.05.08 23:10,1.383590,1.383620,1.383590,1.383620,0
2014.05.08 23:11,1.383640,1.383660,1.383620,1.383650,0
2014.05.08 23:12,1.383640,1.383690,1.383630,1.383640,0
2014.05.08 23:13,1.383650,1.383750,1.383650,1.383740,0
2014.05.08 23:14,1.383750,1.383770,1.383740,1.383760,0
2014.05.08 23:15,1.383770,1.383790,1.383750,1.383760,0
2014.05.08 23:16,1.383750,1.383800,1.383750,1.383750,0
2014.05.08 23:17,1.383740,1.383750,1.383740,1.383750,0
2014.05.08 23:18,1.383720,1.383720,1.383700,1.383720,0
2014.05.08 23:19,1.383710,1.383710,1.383700,1.383700,0
2014.05.08 23:20,1.383710,1.383710,1.383620,1.383620,0
2014.05.08 23:21,1.383610,1.383630,1.383610,1.383620,0
2014.05.08 23:22,1.383610,1.383610,1.383470,1.383470,0
2014.05.08 23:23,1.383480,1.383480,1.383390,1.383470,0
2014.05.08 23:24,1.383430,1.383460,1.383390,1.383390,0
2014.05.08 23:25,1.383400,1.383440,1.383390,1.383440,0
2014.05.08 23:26,1.383450,1.383460,1.383450,1.383450,0
2014.05.08 23:27,1.383460,1.383460,1.383440,1.383440,0
2014.05.08 23:29,1.383430,1.383430,1.383430,1.383430,0
2014.05.08 23:30,1.383440,1.383440,1.383430,1.383430,0
2014.05.08 23:31,1.383420,1.383490,1.383420,1.383460,0
2014.05.08 23:32,1.383470,1.383580,1.383460,1.383580,0
2014.05.08 23:33,1.383570,1.383600,1.383560,1.383570,0
2014.05.08 23:34,1.383550,1.383600,1.383550,1.383600,0
2014.05.08 23:35,1.383570,1.383630,1.383570,1.383570,0
2014.05.08 23:36,1.383560,1.383620,1.383560,1.383620,0
2014.05.08 23:38,1.383630,1.383660,1.383630,1.383660,0
2014.05.08 23:39,1.383650,1.383660,1.383640,1.383640,0
2014.05.08 23:40,1.383650,1.383670,1.383650,1.383670,0
2014.05.08 23:41,1.383660,1.383670,1.383660,1.383670,0
2014.05.08 23:42,1.383660,1.383670,1.383630,1.383640,0
2014.05.08 23:43,1.383650,1.383710,1.383650,1.383710,0
2014.05.08 23:44,1.383690,1.383740,1.383680,1.383740,0
2014.05.08 23:45,1.383780,1.383790,1.383770,1.383780,0
2014.05.08 23:46,1.383770,1.383770,1.383750,1.383750,0
2014.05.08 23:47,1.383730,1.383760,1.383730,1.383760,0
2014.05.08 23:48,1.383750,1.383790,1.383750,1.383750,0
2014.05.08 23:49,1.383740,1.383760,1.383740,1.383760,0
2014.05.08 23:50,1.383770,1.383770,1.383760,1.383760,0
2014.05.08 23:51,1.383770,1.383770,1.383730,1.383740,0
2014.05.08 23:52,1.383760,1.383800,1.383760,1.383800,0
2014.05.08 23:53,1.383850,1.383860,1.383780,1.383810,0
2014.05.08 23:54,1.383800,1.383870,1.383800,1.383820,0
2014.05.08 23:55,1.383810,1.383860,1.383770,1.383860,0
2014.05.08 23:56,1.383870,1.383870,1.383820,1.383860,0
2014.05.08 23:57,1.383870,1.383890,1.383820,1.383820,0
2014.05.08 23:58,1.383810,1.383860,1.383810,1.383830,0
2014.05.08 23:59,1.383840,1.383840,1.383750,1.383750,0
2014.05.09 00:00,1.383760,1.383880,1.383740,1.383880,0
2014.05.09 00:01,1.383870,1.383960,1.383870,1.383930,0
2014.05.09 00:02,1.383940,1.383950,1.383920,1.383920,0
2014.05.09 00:03,1.383900,1.383910,1.383870,1.383870,0
2014.05.09 00:04,1.383880,1.383880,1.383860,1.383860,0
2014.05.09 00:05,1.383870,1.383870,1.383860,1.383860,0
2014.05.09 00:06,1.383850,1.383860,1.383850,1.383850,0
2014.05.09 00:08,1.383860,1.383860,1.383860,1.383860,0
2014.05.09 00:09,1.383870,1.383870,1.383860,1.383860,0
2014.05.09 00:10,1.383850,1.383860,1.383850,1.383860,0
2014.05.09 00:11,1.383870,1.383870,1.383850,1.383860,0
2014.05.09 00:13,1.383850,1.383850,1.383850,1.383850,0
2014.05.09 00:14,1.383860,1.383860,1.383860,1.383860,0
2014.05.09 00:15,1.383850,1.383860,1.383850,1.383860,0
2014.05.09 00:16,1.383830,1.383880,1.383830,1.383850,0
2014.05.09 00:17,1.383860,1.383860,1.383850,1.383860,0
2014.05.09 00:18,1.383890,1.383980,1.383890,1.383980,0
2014.05.09 00:19,1.383970,1.383970,1.383960,1.383960,0
2014.05.09 00:20,1.383950,1.383970,1.383940,1.383970,0
2014.05.09 00:21,1.383960,1.384040,1.383960,1.383960,0
2014.05.09 00:22,1.383950,1.383950,1.383950,1.383950,0
2014.05.09 00:23,1.383960,1.383960,1.383950,1.383950,0
2014.05.09 00:24,1.383960,1.383960,1.383950,1.383950,0
2014.05.09 00:25,1.383960,1.383960,1.383860,1.383900,0
2014.05.09 00:26,1.383910,1.383950,1.383910,1.383920,0
2014.05.09 00:27,1.383900,1.383900,1.383880,1.383900,0
2014.05.09 00:28,1.383920,1.383930,1.383880,1.383910,0
2014.05.09 00:29,1.383900,1.383920,1.383900,1.383920,0
2014.05.09 00:30,1.383930,1.383960,1.383920,1.383920,0
2014.05.09 00:31,1.383910,1.383950,1.383860,1.383870,0
2014.05.09 00:32,1.383880,1.383920,1.383880,1.383920,0
2014.05.09 00:33,1.383910,1.383940,1.383910,1.383930,0
2014.05.09 00:34,1.383940,1.383970,1.383930,1.383970,0
2014.05.09 00:35,1.383980,1.384040,1.383970,1.384040,0
2014.05.09 00:36,1.384030,1.384030,1.384020,1.384020,0
2014.05.09 00:37,1.384030,1.384030,1.384020,1.384020,0
2014.05.09 00:38,1.384010,1.384010,1.384010,1.384010,0
2014.05.09 00:39,1.384020,1.384020,1.383960,1.383960,0
2014.05.09 00:40,1.383970,1.383990,1.383940,1.383950,0
2014.05.09 00:41,1.383940,1.383950,1.383940,1.383950,0
2014.05.09 00:42,1.383960,1.384030,1.383960,1.384020,0
2014.05.09 00:43,1.383960,1.383970,1.383940,1.383960,0
2014.05.09 00:44,1.383970,1.384040,1.383970,1.384030,0
2014.05.09 00:45,1.384020,1.384020,1.383950,1.383950,0
2014.05.09 00:46,1.383940,1.383960,1.383940,1.383960,0
2014.05.09 00:47,1.383980,1.383990,1.383960,1.383960,0
2014.05.09 00:48,1.383970,1.383970,1.383950,1.383960,0
2014.05.09 00:49,1.383940,1.383940,1.383930,1.383940,0
2014.05.09 00:50,1.383960,1.384000,1.383960,1.383990,0
2014.05.09 00:51,1.383970,1.384030,1.383950,1.384030,0
2014.05.09 00:52,1.384040,1.384040,1.384020,1.384020,0
2014.05.09 00:53,1.384030,1.384050,1.384020,1.384050,0
2014.05.09 00:54,1.384030,1.384050,1.384020,1.384050,0
2014.05.09 00:55,1.384030,1.384040,1.384010,1.384030,0
2014.05.09 00:56,1.384020,1.384030,1.384020,1.384020,0
2014.05.09 00:57,1.384000,1.384000,1.384000,1.384000,0
2014.05.09 00:58,1.383990,1.383990,1.383750,1.383750,0
2014.05.09 00:59,1.383770,1.383860,1.383640,1.383640,0
2014.05.09 01:00,1.383650,1.383770,1.383650,1.383760,0
2014.05.09 01:01,1.383770,1.383970,1.383730,1.383920,0
2014.05.09 01:03,1.383930,1.384100,1.383930,1.383990,0
2014.05.09 01:04,1.384000,1.384010,1.383960,1.383990,0
2014.05.09 01:05,1.383970,1.383980,1.383910,1.383920,0
2014.05.09 01:06,1.383910,1.383920,1.383910,1.383920,0
2014.05.09 01:07,1.383910,1.383910,1.383910,1.383910,0
2014.05.09 01:08,1.383930,1.383970,1.383930,1.383950,0
2014.05.09 01:09,1.383930,1.383930,1.383900,1.383900,0
2014.05.09 01:10,1.383910,1.383910,1.383890,1.383900,0
2014.05.09 01:11,1.383890,1.383900,1.383890,1.383900,0
2014.05.09 01:12,1.383910,1.383910,1.383890,1.383900,0
2014.05.09 01:13,1.383880,1.383890,1.383870,1.383880,0
2014.05.09 01:14,1.383890,1.383900,1.383890,1.383890,0
2014.05.09 01:15,1.383900,1.383900,1.383890,1.383890,0
2014.05.09 01:16,1.383900,1.383900,1.383890,1.383890,0
2014.05.09 01:17,1.383900,1.383900,1.383900,1.383900,0
2014.05.09 01:18,1.383910,1.383910,1.383890,1.383890,0
